File,Target,ShotNumber,Distance(m),LaserPower,SpectrumTotal,SiO2,TiO2,Al2O3,FeOT,MgO,CaO,Na2O,K2O,Total,SiO2_RMSEP,TiO2_RMSEP,Al2O3_RMSEP,FeOT_RMSEP,MgO_RMSEP,CaO_RMSEP,Na2O_RMSEP,K2O_RMSEP,labels
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,22,3.33942,100A/95A/95A,3.43E+14,48.799101,1.072204,15.58299,19.975445,3.6909723,4.4132727,4.3661309,0.94012745,98.840244,4.9484634,0.50925916,3.641233,4.2177119,1.7141774,1.5282143,0.75556397,0.84195668,0
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,23,3.33942,100A/95A/95A,3.28E+14,48.354789,1.0768017,15.359797,20.28665,3.6153506,4.4296711,4.3779888,1.0429619,98.544011,4.9453974,0.51143521,3.6353028,4.262845,1.70718,1.5337433,0.75747651,0.88481402,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,24,3.33942,100A/95A/95A,3.34E+14,48.521766,1.0878449,14.343647,20.294005,3.6115428,4.5327544,4.1849589,0.92595146,97.50247,4.946301,0.51361126,3.6069567,4.262845,1.706214,1.5613878,0.72196901,0.83764672,0
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,25,3.33942,100A/95A/95A,3.32E+14,48.712289,1.109736,14.863957,19.980405,3.3836406,4.4120066,4.4419875,1.0536317,97.957652,4.9477682,0.51800501,3.6213582,4.2177119,1.6839939,1.5282143,0.76941937,0.88908339,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,26,3.33942,100A/95A/95A,3.41E+14,49.032975,1.1093384,15.506723,19.861931,3.3433052,4.3488974,4.5454355,1.1230112,98.871617,4.9502397,0.51800501,3.6393673,4.1999235,1.6801295,1.5120646,0.7924118,0.9184618,1
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,27,3.33942,100A/95A/95A,3.20E+14,49.733191,1.1368969,15.129972,20.249899,3.4189711,4.0069336,4.6110774,1.0918615,99.378801,4.959928,0.52466094,3.6289425,4.2572875,1.6878582,1.4222555,0.80539286,0.90591627,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,28,3.33942,100A/95A/95A,3.35E+14,49.429429,1.1623365,15.606792,20.022289,3.4598501,3.8827742,4.4151636,1.0296923,99.008328,4.9551892,0.5291599,3.6420326,4.2236414,1.6917226,1.38915,0.76541942,0.88054466,2
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,29,3.33942,100A/95A/95A,3.25E+14,50.067304,1.0834489,16.615487,19.627366,3.1506302,4.0004523,4.5765293,1.096708,100.21793,4.9657221,0.51143521,3.6655393,4.1640091,1.6621253,1.4197088,0.7988978,0.91009814,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,30,3.33942,100A/95A/95A,3.20E+14,50.001373,1.111029,16.881298,19.308571,2.8498586,4.042306,4.7384222,1.0981077,100.03097,4.9641933,0.51800501,3.6701636,4.1126318,1.6344103,1.4298952,0.83400512,0.91009814,1
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,31,3.33942,100A/95A/95A,3.18E+14,50.310373,1.1088737,16.966277,19.02405,3.028343,4.3011239,4.6067157,0.98425841,100.33001,4.9711008,0.51800501,3.6717222,4.0645599,1.6510392,1.498733,0.80539286,0.85919648,0
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,32,3.33942,100A/95A/95A,3.19E+14,50.472464,1.103087,16.546093,19.111992,2.8207194,4.1576802,4.6551533,1.1464701,100.01366,4.9746871,0.51579648,3.6641235,4.0797343,1.6316756,1.4614043,0.81636113,0.93092293,1
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,33,3.33942,100A/95A/95A,3.01E+14,50.216735,1.1131913,16.767088,19.121649,2.5968912,4.0197589,4.7093154,1.0860093,99.630639,4.9690838,0.51800501,3.6682575,4.0814204,1.6122485,1.4248021,0.82738841,0.90591627,0
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,34,3.33942,100A/95A/95A,3.09E+14,51.108128,1.0603653,16.369866,18.490578,2.6390503,3.8674936,4.6225874,1.1880814,99.34615,4.9906206,0.50708646,3.6604829,3.9739695,1.6157807,1.3866035,0.80758649,0.94711053,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,35,3.33942,100A/95A/95A,3.11E+14,51.122895,1.0845385,16.740299,18.905703,2.4375149,4.0378772,4.6417936,1.0965369,100.06716,4.9908981,0.51143521,3.6677377,4.0460134,1.5981199,1.4298952,0.81197381,0.91009814,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,36,3.33942,100A/95A/95A,3.12E+14,51.115579,1.1040856,16.916096,18.678499,2.5180754,4.217708,4.7557778,1.126419,100.43224,4.9908981,0.51579648,3.6708567,4.0067377,1.6051842,1.4774022,0.83841324,0.92264366,0
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,37,3.33942,100A/95A/95A,3.03E+14,51.116519,1.089932,17.452101,18.470272,2.328806,4.0554329,4.6556042,1.1065314,100.2752,4.9908981,0.51361126,3.6781423,3.97052,1.5887885,1.4349884,0.81636113,0.91428,2
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,38,3.33942,100A/95A/95A,3.01E+14,51.426206,1.0934157,17.270352,18.643339,2.4200964,3.9658387,4.7104071,1.0072317,100.53689,4.9995031,0.51361126,3.6760302,3.9998391,1.5963734,1.4120692,0.82738841,0.87200594,2
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,39,3.33942,100A/95A/95A,2.89E+14,51.327818,1.1002669,17.44845,17.806772,2.3140759,4.0784668,4.711706,1.123354,99.91091,4.9967275,0.51579648,3.6781423,3.8549075,1.587103,1.4400815,0.82738841,0.9184618,2
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,40,3.33942,100A/95A/95A,3.08E+14,50.903393,1.0901635,16.534113,18.304999,2.2921049,3.991421,4.6129702,1.0456863,98.774851,4.9847918,0.51361126,3.6637189,3.940825,1.5854175,1.4171623,0.80539286,0.88908339,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,41,3.33942,100A/95A/95A,2.93E+14,51.587699,1.0775436,17.264418,17.91768,2.3548072,4.4208752,4.4814236,0.96795334,100.0724,5.0039439,0.51143521,3.6758866,3.8742313,1.5904741,1.5309787,0.77765715,0.85488653,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,42,3.33942,100A/95A/95A,2.99E+14,51.154995,1.1232175,17.56659,18.065834,2.4179027,4.1864376,4.3185321,0.8982086,99.731718,4.9917312,0.52021348,3.6795354,3.9005823,1.5963734,1.4694034,0.7460739,0.82471693,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,43,3.33942,100A/95A/95A,2.82E+14,51.249103,1.1273448,18.223429,17.724067,2.4580052,4.2890611,4.152652,0.83223645,100.0559,4.9945068,0.52242196,3.6850312,3.8391187,1.5998859,1.4960666,0.71719909,0.79458773,2
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,44,3.33942,100A/95A/95A,3.02E+14,51.646737,1.0406675,17.088092,17.466511,2.3244996,4.1253713,4.680951,1.0355895,99.408419,5.0057302,0.50277269,3.6734455,3.795325,1.5879458,1.4534054,0.82076669,0.88481402,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,45,3.33942,100A/95A/95A,2.72E+14,52.081727,1.0298118,17.709696,16.715213,2.2425039,4.3379072,4.7168868,1.024888,99.858634,5.0193481,0.50061578,3.6808732,3.6660655,1.5812037,1.5093983,0.82959569,0.8762753,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,46,3.33942,100A/95A/95A,2.72E+14,52.046585,1.0571827,17.72876,16.851619,2.3148119,4.3349139,4.6076558,0.97303225,99.91456,5.0183983,0.50708646,3.6810586,3.6882677,1.587103,1.5067319,0.80539286,0.85488653,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,47,3.33942,100A/95A/95A,2.70E+14,52.578046,0.97448109,18.193042,16.165842,2.2032424,4.3017696,4.8188704,1.0555002,100.29079,5.0355797,0.48766828,3.6848183,3.574769,1.5778327,1.498733,0.85156548,0.89335275,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,48,3.33942,100A/95A/95A,2.64E+14,52.27806,0.97202156,18.949235,15.429812,1.9837875,4.6631686,4.8283433,1.0562452,100.16067,5.0256824,0.48766828,3.690202,3.4571056,1.5594592,1.5973258,0.85375071,0.89335275,3
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,49,3.33942,100A/95A/95A,2.64E+14,53.201194,0.94944411,18.672808,15.420739,2.0491913,4.5437215,5.0093913,1.0288423,100.87533,5.0568089,0.48331749,3.6880825,3.4555502,1.5651914,1.5641522,0.89162278,0.88054466,1
CL5_399445756CCS_F0030100CCAM03022P3.SAV,Murky,50,3.33942,100A/95A/95A,2.67E+14,52.863945,0.97444627,18.505967,15.576765,2.001915,4.6002303,4.9439628,1.1051574,100.57239,5.045167,0.48766828,3.6869743,3.4804363,1.5610627,1.580739,0.87723958,0.91428,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,1,3.33942,100A/95A/95A,4.81E+14,45.373014,1.09659,10.02714,20.574273,7.6780015,6.829954,2.2968616,0.45641432,94.332248,4.9996138,0.51579648,3.5189736,4.3015437,2.217546,2.2170167,0.61487883,0.64461088,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,2,3.33942,100A/95A/95A,4.93E+14,45.500803,1.1782456,10.262701,19.50453,8.3285863,7.3712604,2.319607,0.49887903,94.964612,4.9947143,0.53372562,3.525382,4.1436439,2.3209624,2.359776,0.61421454,0.65951371,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,3,3.33942,100A/95A/95A,5.37E+14,47.680305,0.84125122,12.718251,17.314017,7.8746106,8.6568093,2.4933589,0.44719277,98.025796,4.9465976,0.4583056,3.5694954,3.7674778,2.2474606,2.6592975,0.61058944,0.64093167,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,4,3.33942,100A/95A/95A,3.95E+14,51.408092,0.76210109,16.436674,13.451796,4.9703251,9.9516492,3.7170719,0.52197676,101.21969,4.9989476,0.4381465,3.6618986,3.1656587,1.8512809,2.8943994,0.66789734,0.66725087,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,5,3.33942,100A/95A/95A,3.41E+14,54.098755,0.77726817,19.701479,5.1237682,2.7053712,10.403736,4.9015659,0.6192687,98.331212,5.0888782,0.44343659,3.6988578,2.0202959,1.6219621,2.962219,0.86882889,0.70671511,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,6,3.33942,100A/95A/95A,3.04E+14,54.815327,0.78492083,21.875959,2.1757915,1.3991306,10.315022,5.6343595,0.6174604,97.617971,5.1149168,0.44343659,3.7779503,1.7220857,1.5138664,2.9507143,0.98544008,0.70671511,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,7,3.33942,100A/95A/95A,3.30E+14,54.550415,0.79652943,23.045836,1.597516,0.98482744,10.442942,5.9204946,0.57973756,97.918298,5.1051521,0.44848928,3.8471684,1.6743937,1.4829512,2.9677634,1.0167981,0.6905939,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,8,3.33942,100A/95A/95A,3.10E+14,53.756652,0.77691818,23.95074,1.3419536,0.83785595,10.550118,5.9683446,0.606901,97.789483,5.076726,0.44343659,3.8977184,1.6543568,1.4729145,2.9830103,1.0222048,0.70268482,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,9,3.33942,100A/95A/95A,3.25E+14,54.564763,0.78560635,23.301434,1.8524974,1.1178476,10.43171,5.6885182,0.56548211,98.307858,5.105514,0.44596291,3.8619173,1.6944066,1.4929879,2.9663773,0.99192798,0.68659389,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,10,3.33942,100A/95A/95A,3.30E+14,54.653649,0.76535116,23.188721,2.2146545,1.2005157,10.503649,5.8562859,0.51946085,98.902287,5.1087689,0.44080022,3.8554964,1.7246982,1.498723,2.9760799,1.0103103,0.66725087,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,11,3.33942,100A/95A/95A,3.15E+14,54.930582,0.77413852,24.002955,0.37832719,0.99077953,10.524233,5.9582761,0.52259253,98.081884,5.1188707,0.44080022,3.900306,1.5888941,1.4836681,2.978852,1.0211234,0.66725087,3
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,12,3.33942,100A/95A/95A,3.15E+14,54.740541,0.76265865,24.338221,0.29959714,0.89778529,10.655558,6.0195659,0.53752116,98.251448,5.1120234,0.4381465,3.9166577,1.5840747,1.4772159,2.9982572,1.0276113,0.67498809,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,13,3.33942,100A/95A/95A,3.07E+14,54.09079,0.77259595,24.487603,0.44966684,0.86022441,10.581905,6.0442213,0.56787334,97.85488,5.0885162,0.44080022,3.9231718,1.5933259,1.4743483,2.9871686,1.0297738,0.68659389,3
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,14,3.33942,100A/95A/95A,2.87E+14,54.789682,0.76476239,24.804462,0.272219,1.0101321,10.538303,5.9922596,0.53393916,98.705759,5.113832,0.4381465,3.9356854,1.5823277,1.4851018,2.9816241,1.0243673,0.67111945,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,15,3.33942,100A/95A/95A,2.97E+14,54.898622,0.77588246,24.523703,0.28160435,1.0807541,10.564033,5.9452021,0.48087697,98.550677,5.1177945,0.44343659,3.9244404,1.5829101,1.4901202,2.9843962,1.0200421,0.65196925,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,16,3.33942,100A/95A/95A,3.05E+14,54.703148,0.76544258,24.334063,0.24831718,1.3849533,10.413329,5.9550165,0.46662192,98.270891,5.1105771,0.44080022,3.9161856,1.5811632,1.5123467,2.9636052,1.0211234,0.64829004,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,17,3.33942,100A/95A/95A,2.95E+14,55.085223,0.78573451,24.209957,0.41021235,1.3510906,10.333362,6.0128017,0.50763522,98.696017,5.1246119,0.44596291,3.9105201,1.5907935,1.5100672,2.9522083,1.0265299,0.66338229,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,18,3.33942,100A/95A/95A,2.95E+14,54.693996,0.77981014,24.584267,0.2420429,1.2967362,10.427055,6.0645637,0.47803447,98.566505,5.1102152,0.44343659,3.9269781,1.5805808,1.506268,2.9663773,1.0319365,0.65196925,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,19,3.33942,100A/95A/95A,3.05E+14,54.529117,0.77394282,24.569619,0.25214195,1.1707799,10.33747,5.9465893,0.47685402,98.056514,5.1044288,0.44080022,3.9265552,1.5811632,1.4965724,2.9537022,1.0200421,0.65196925,3
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,20,3.33942,100A/95A/95A,3.00E+14,54.647538,0.77534294,24.883146,0.21716052,1.2158467,10.554886,5.906474,0.49370587,98.694099,5.1087689,0.44343659,3.9386604,1.5794162,1.5001893,2.9830103,1.0157168,0.65564847,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,21,3.33942,100A/95A/95A,2.77E+14,54.613714,0.79145873,24.962328,0.22353107,1.127969,10.302248,6.0823492,0.52557825,98.629176,5.1073222,0.44596291,3.9416354,1.5794162,1.4937047,2.9477265,1.0340991,0.67111945,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,22,3.33942,100A/95A/95A,3.00E+14,54.693468,0.74802062,24.936691,0.19342762,1.2701586,10.474423,5.9565226,0.49605237,98.768764,5.1102152,0.43549275,3.9408915,1.5776693,1.5039885,2.9719217,1.0211234,0.65951371,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,23,3.33942,100A/95A/95A,2.82E+14,54.549955,0.77601523,24.939798,0.19155216,1.3467059,10.305295,5.9956745,0.47847005,98.583466,5.1051521,0.44343659,3.9408915,1.5776693,1.5100672,2.9492204,1.0254487,0.65196925,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,24,3.33942,100A/95A/95A,2.74E+14,55.056748,0.7673177,24.938831,0.18122602,1.2960435,10.338475,5.9557931,0.46722981,99.001664,5.1235352,0.44080022,3.9408915,1.5770869,1.506268,2.9537022,1.0211234,0.64829004,3
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,25,3.33942,100A/95A/95A,2.97E+14,54.789591,0.76783925,24.843962,0.18430805,1.1819658,10.717189,6.1050442,0.51772359,99.107623,5.113832,0.44080022,3.9371729,1.5770869,1.4972893,3.0060878,1.037343,0.66725087,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,26,3.33942,100A/95A/95A,2.92E+14,54.584834,0.74820126,25.185014,0.16032404,1.2054527,10.542849,5.9756168,0.45247314,98.854765,5.1062369,0.43549275,3.9501882,1.5759223,1.49944,2.9816241,1.023286,0.64093167,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,27,3.33942,100A/95A/95A,2.86E+14,54.67737,0.76505703,25.05759,0.17177153,1.2789144,10.382884,5.9473849,0.44956614,98.730537,5.1098537,0.44080022,3.945354,1.5765046,1.5047483,2.9594469,1.0200421,0.64093167,3
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,28,3.33942,100A/95A/95A,3.00E+14,54.558352,0.76447158,24.993009,0.15413862,1.356034,10.596885,6.0788625,0.49771181,98.999464,5.105514,0.4381465,3.9427509,1.5753399,1.5108271,2.9899406,1.0340991,0.65951371,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,29,3.33942,100A/95A/95A,3.04E+14,54.729803,0.24197781,24.759189,0.15085471,1.3780908,10.488719,5.8851792,0.42977042,98.063584,5.1116619,0.2616469,3.9341981,1.5753399,1.5123467,2.9746938,1.0135542,0.63357329,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,30,3.33942,100A/95A/95A,2.77E+14,54.640934,0.75930416,25.282775,0.13649958,1.2986253,10.379164,6.0179895,0.44322861,98.95852,5.108407,0.4381465,3.9535348,1.5747577,1.506268,2.9594469,1.0276113,0.63725245,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,31,3.33942,100A/95A/95A,2.77E+14,54.846991,0.76283666,25.177315,0.15259743,1.3233985,10.264165,5.8665321,0.38389265,98.777729,5.1160002,0.4381465,3.9498162,1.5753399,1.5077877,2.9417505,1.0113915,0.61578178,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,32,3.33942,100A/95A/95A,2.89E+14,54.72553,0.24171019,24.929275,0.14867228,1.3709041,10.467689,6.0859861,0.4803952,98.450161,5.1116619,0.2616469,3.9405198,1.5753399,1.5115869,2.9719217,1.0351804,0.65196925,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,33,3.33942,100A/95A/95A,2.86E+14,54.681373,0.7569125,25.142132,0.1472308,1.3233293,10.2599,5.9484794,0.43500045,98.694357,5.1098537,0.4381465,3.9483287,1.5753399,1.5077877,2.9417505,1.0200421,0.63725245,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,34,3.33942,100A/95A/95A,2.81E+14,54.849666,0.76471776,25.032961,0.15421534,1.3716311,10.200709,6.0539833,0.47801429,98.905898,5.1160002,0.4381465,3.9442382,1.5753399,1.5115869,2.9327869,1.0308552,0.65196925,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,35,3.33942,100A/95A/95A,2.78E+14,54.630203,0.75717089,25.325478,0.12966371,1.2942546,10.289516,6.028635,0.48791372,98.942835,5.1080456,0.4381465,3.9553943,1.5741754,1.5055082,2.9462323,1.0286926,0.65564847,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,36,3.33942,100A/95A/95A,2.90E+14,54.696459,0.756084,25.198711,0.13726103,1.3537053,10.26688,5.9997219,0.43859253,98.847414,5.1105771,0.4381465,3.9505601,1.5747577,1.5100672,2.9432447,1.0254487,0.63725245,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,37,3.33942,100A/95A/95A,2.78E+14,54.727651,0.24356171,25.286847,0.14022088,1.2510173,10.346592,5.9358867,0.43298864,98.364765,5.1116619,0.2616469,3.9539068,1.5747577,1.5024688,2.9551961,1.0189607,0.63357329,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,38,3.33942,100A/95A/95A,2.73E+14,54.739706,0.23589958,25.293297,0.12334615,1.2826845,10.32,5.9430545,0.44894558,98.386933,5.1120234,0.2616469,3.9539068,1.573593,1.5047483,2.9507143,1.0189607,0.64093167,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,39,3.33942,100A/95A/95A,2.56E+14,54.892628,0.23439395,25.62776,0.12062627,1.1577664,10.219515,6.0478782,0.49123399,98.791803,5.1174355,0.25846407,3.9665501,1.573593,1.4958555,2.9357748,1.0308552,0.65564847,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,40,3.33942,100A/95A/95A,2.70E+14,55.016394,0.23725231,25.262127,0.11772966,1.3201529,10.43859,6.0327246,0.45395867,98.878929,5.1220999,0.2616469,3.9527912,1.573593,1.5077877,2.9677634,1.0286926,0.64093167,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,41,3.33942,100A/95A/95A,2.83E+14,54.986384,0.23936288,25.12702,0.12504196,1.3493043,10.367797,6.0893005,0.49652215,98.780732,5.1210237,0.2616469,3.947957,1.5741754,1.5100672,2.9580607,1.0351804,0.65951371,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,42,3.33942,100A/95A/95A,2.97E+14,54.683499,0.23447099,25.166279,0.12858349,1.3844394,10.248928,5.8418227,0.39966727,98.08769,5.1098537,0.25846407,3.9494445,1.5741754,1.5123467,2.9402566,1.0081476,0.62271565,3
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,43,3.33942,100A/95A/95A,2.82E+14,55.001114,0.23875917,25.200917,0.11487645,1.3575914,10.324848,5.9646793,0.41737048,98.620156,5.1213827,0.2616469,3.9505601,1.5730107,1.5108271,2.9507143,1.0211234,0.62989408,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,44,3.33942,100A/95A/95A,2.90E+14,54.520224,0.24226688,25.254249,0.11546886,1.4149931,10.255287,5.8471861,0.37518566,98.02486,5.1040673,0.2616469,3.9524193,1.573593,1.5146261,2.9417505,1.0092289,0.61578178,3
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,45,3.33942,100A/95A/95A,2.80E+14,54.827479,0.23995215,25.154268,0.11778039,1.3764991,10.31918,5.8855294,0.37830935,98.298997,5.1152782,0.2616469,3.9487007,1.573593,1.5123467,2.9507143,1.0135542,0.61578178,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,46,3.33942,100A/95A/95A,2.87E+14,54.585121,0.23612303,25.087419,0.129412,1.3737829,10.350021,5.9639358,0.47100864,98.196824,5.1065989,0.2616469,3.9464695,1.5741754,1.5115869,2.9551961,1.0211234,0.64829004,0
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,47,3.33942,100A/95A/95A,2.99E+14,54.274771,0.23629671,25.297257,0.11651438,1.3447447,10.316322,5.787835,0.39126183,97.765003,5.095026,0.2616469,3.9542785,1.573593,1.5093074,2.9507143,1.0027411,0.61924875,1
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,48,3.33942,100A/95A/95A,2.99E+14,54.320098,0.23664463,25.126555,0.12076801,1.4423502,10.271324,5.817437,0.37844598,97.713624,5.0968342,0.2616469,3.947957,1.573593,1.5169057,2.9432447,1.005985,0.61578178,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,49,3.33942,100A/95A/95A,2.89E+14,54.414584,0.23588631,25.307183,0.11265546,1.3595325,10.281788,5.821239,0.38023593,97.913105,5.1000891,0.2616469,3.9546504,1.5730107,1.5108271,2.9447384,1.005985,0.61578178,2
CL5_399445857CCS_F0030100CCAM03022P3.SAV,Murky,50,3.33942,100A/95A/95A,2.96E+14,54.476993,0.23973314,25.275441,0.11474848,1.3866134,10.307392,5.7459007,0.35179071,97.898612,5.1026206,0.2616469,3.9535348,1.5730107,1.5131065,2.9492204,0.99841583,0.60538095,2
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,1,3.33942,100A/95A/95A,4.26E+14,46.009788,1.1448458,9.6000285,20.134426,8.3337737,6.5434637,2.2362754,0.39689138,94.399492,4.9759698,0.52466094,3.50457,4.2399468,2.3209624,2.1369803,0.61728996,0.62271565,1
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,2,3.33942,100A/95A/95A,5.68E+14,44.081046,1.1528989,8.2751671,20.432198,8.1767878,6.6259699,2.2435899,0.60166497,91.589323,5.0669627,0.52691042,3.4304724,4.2822952,2.2966919,2.1620772,0.61728996,0.69865453,0
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,3,3.33942,100A/95A/95A,6.91E+14,44.1602,1.5130236,8.4354214,21.329303,7.2910068,5.8745438,2.5811105,0.57584487,91.760454,5.0617423,0.61912805,3.4420397,4.3937898,2.1581402,1.9456668,0.61034131,0.6905939,3
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,4,3.33942,100A/95A/95A,7.39E+14,44.866262,1.4300177,8.8698674,20.962651,7.4098715,5.9549642,2.702488,0.55559372,92.751716,5.0225072,0.59681153,3.4696565,4.3510871,2.1764171,1.968884,0.61169946,0.68272525,1
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,5,3.33942,100A/95A/95A,5.57E+14,45.567092,1.2297277,9.7732336,20.818861,7.3189761,6.5318927,2.791056,0.57505851,94.605898,4.9920759,0.54542178,3.5106468,4.3337283,2.1627095,2.1341612,0.61393952,0.6905939,1
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,6,3.33942,100A/95A/95A,6.52E+14,45.020207,1.3268684,9.5209125,20.538922,7.3539308,6.3881862,2.7511465,0.56995478,93.470128,5.0148072,0.57021487,3.5013866,4.2975779,2.1672785,2.0946925,0.61282653,0.68659389,2
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,7,3.33942,100A/95A/95A,6.49E+14,45.667337,1.3000538,9.6007285,20.476247,7.3152047,6.3737601,2.8228038,0.60139731,94.157532,4.9883075,0.56257939,3.50457,4.2892418,2.1627095,2.0890541,0.61485249,0.69865453,1
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,8,3.33942,100A/95A/95A,6.17E+14,45.92672,1.2675801,9.791106,20.304224,7.3305841,6.3605663,2.882828,0.61765449,94.481263,4.9785085,0.55511135,3.5113618,4.2642341,2.1642323,2.086235,0.61702341,0.70671511,1
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,9,3.33942,100A/95A/95A,6.26E+14,46.719412,1.2232558,10.096522,20.03841,7.5721164,6.2112741,2.8485277,0.63944052,95.348959,4.9584346,0.54305249,3.5210438,4.2266059,2.2007861,2.0435905,0.61592889,0.71477574,0
CL5_399445956CCS_F0030100CCAM03022P3.SAV,Murky,10,3.33942,100A/95A/95A,6.08E+14,46.992533,1.2239769,10.358527,19.770129,7.3789702,6.3202014,2.9076925,0.64909186,95.601122,4.9543009,0.54305249,3.5278358,4.1859016,2.1718478,2.0749581,0.61827606,0.71880603,2
